DATA,P_RioBranco,P_Maceio,P_Macapa,P_Manaus,P_Salvador,P_Fortaleza,P_Brasilia,P_Vitoria,P_Goiania,P_SaoLuis,P_Cuiaba,P_CampoGrande,P_BeloHorizonte,P_Belem,P_JoaoPessoa,P_Curitiba,P_Recife,P_Teresina,P_RioDeJaneiro,P_Natal,P_PortoAlegre,P_PortoVelho,P_BoaVista,P_Florianopolis,P_SaoPaulo,P_Aracaju,P_Palmas
1994-10-07,3.67,2.68,1.26,6.2,4.25,0.12,5.01,1.39,23.21,0.01,0.46,0.0,1.01,1.01,0.14,0.27,1.69,1.26,7.38,0.06,0.0,0.29,2.42,0.3,0.42,3.43,3.32
1994-10-08,0.43,0.32,5.23,1.79,2.18,0.03,0.0,5.23,0.0,0.96,0.51,0.0,1.0,2.36,0.01,0.1,0.13,0.35,1.22,0.23,0.17,0.5,8.43,0.4,0.04,0.25,0.76
1994-10-09,0.27,0.09,12.26,3.87,1.97,0.02,0.0,0.33,0.0,0.07,0.0,0.0,0.1,4.61,0.37,0.01,0.05,0.02,0.0,0.64,0.51,8.22,3.43,1.34,0.05,0.06,0.54
1994-10-10,2.34,0.1,0.64,8.68,0.84,0.0,0.0,0.65,0.73,0.23,0.04,0.0,0.0,0.36,0.52,1.21,0.17,0.0,0.0,0.89,3.67,2.73,18.97,6.79,0.07,0.14,0.09
1994-10-11,0.33,2.36,0.77,0.44,0.2,0.01,0.0,1.23,0.28,0.25,1.06,0.0,0.16,2.02,4.22,4.79,1.69,0.01,2.41,0.85,0.67,6.26,11.01,2.88,1.48,0.09,0.0
1994-10-12,6.34,1.35,0.99,0.37,0.11,0.01,0.01,0.22,0.01,0.27,4.07,0.27,0.06,0.19,3.51,1.12,1.3,0.0,0.05,1.43,6.06,4.66,7.16,1.27,0.31,0.1,0.3
1994-10-13,10.86,1.13,2.18,0.25,9.82,0.15,0.0,0.15,0.05,0.18,12.14,9.36,0.14,0.27,0.05,4.7,1.11,0.31,0.42,0.04,35.89,6.35,1.9,6.11,1.77,0.17,0.21
1994-10-14,6.78,0.34,0.3,0.73,12.16,0.01,0.0,0.49,0.65,0.55,0.32,0.21,1.25,8.16,0.0,0.47,0.44,1.74,0.14,0.11,0.01,1.54,0.75,0.44,0.12,1.19,0.38
1994-10-15,0.94,0.53,2.25,4.02,3.02,0.0,0.01,0.65,0.13,0.75,14.41,0.75,0.4,9.67,0.0,0.18,0.13,2.49,1.53,0.01,0.09,1.81,1.25,0.07,0.57,2.65,0.06
1994-10-16,0.0,1.79,3.77,13.7,1.06,0.05,0.02,0.58,1.69,0.95,0.22,0.64,0.0,4.64,0.01,0.45,0.18,3.6,0.34,0.02,19.89,0.63,2.76,4.13,2.79,0.95,9.27
1994-10-17,0.17,1.22,8.42,5.36,6.89,0.03,1.44,0.81,0.74,0.72,0.27,0.12,0.72,4.64,0.04,6.75,0.21,0.91,1.61,0.03,39.29,0.07,1.64,20.5,5.14,2.53,1.61
1994-10-18,4.45,0.63,2.12,0.71,9.24,0.27,6.99,1.21,1.82,0.43,1.19,0.37,4.74,2.11,0.01,23.2,0.1,1.05,0.27,0.06,16.5,0.15,0.98,17.64,1.45,0.52,2.82
1994-10-19,10.44,0.34,0.31,0.88,3.05,0.02,1.82,0.41,6.98,0.34,0.52,0.95,2.16,2.07,0.03,8.31,0.09,0.05,0.98,0.16,29.83,1.18,1.35,17.72,1.76,0.26,2.37
1994-10-20,1.57,0.46,4.0,6.35,2.46,0.07,1.98,0.24,8.92,0.02,6.86,11.04,2.82,8.28,0.26,6.62,1.18,0.0,1.43,0.51,5.61,1.66,0.73,4.36,5.69,0.45,11.66
1994-10-21,27.96,0.5,0.46,18.75,1.31,0.12,1.56,0.24,5.41,0.0,5.18,20.46,1.02,1.33,0.43,3.05,2.04,0.0,1.28,0.2,3.24,25.47,0.86,2.97,7.25,0.2,2.73
1994-10-22,2.63,0.34,1.13,0.35,0.45,0.11,1.95,0.59,8.84,0.0,0.64,1.37,0.09,0.12,0.25,5.08,1.02,0.0,1.32,0.17,2.2,1.73,0.3,5.89,3.84,0.12,1.56
1994-10-23,21.48,0.14,1.26,0.14,1.6,0.0,0.65,0.34,3.64,0.0,2.79,23.19,0.0,0.04,0.42,4.16,1.05,0.0,0.0,0.56,23.39,2.98,0.05,10.65,3.0,0.01,0.93
1994-10-24,3.81,0.26,0.13,2.27,1.4,0.06,0.23,1.05,5.18,0.0,17.23,4.99,0.0,0.13,0.3,10.22,1.05,1.62,0.26,0.55,8.67,0.57,0.02,7.52,8.45,0.1,4.28
1994-10-25,6.09,0.57,0.08,5.29,1.04,0.19,4.1,1.04,15.55,0.0,6.82,9.86,1.45,0.04,0.15,14.99,0.89,0.04,0.17,0.23,0.63,18.62,0.01,2.17,10.91,0.1,5.2
1994-10-26,5.87,0.75,0.84,4.44,0.35,0.0,7.73,1.26,16.37,0.02,14.88,13.7,10.47,6.05,0.02,19.91,0.34,0.0,2.65,0.72,0.95,7.96,0.08,2.22,20.64,0.09,2.75
1994-10-27,3.59,0.31,0.14,0.11,0.0,0.02,4.34,1.22,7.99,0.01,18.48,8.5,6.85,0.4,0.09,7.77,0.37,0.0,9.48,0.35,0.0,0.33,4.99,0.88,12.31,0.02,0.33
1994-10-28,0.49,0.85,1.55,0.02,0.03,0.06,1.4,12.41,2.77,0.0,14.84,9.51,5.63,1.53,0.08,3.71,0.08,0.0,1.49,0.09,0.0,0.71,0.71,1.43,4.98,0.09,6.86
1994-10-29,3.98,1.39,0.29,2.74,0.5,0.09,6.74,11.21,3.48,0.22,2.43,6.39,8.62,0.59,0.04,1.81,0.08,1.1,15.88,0.09,0.0,20.15,0.08,0.65,8.19,0.22,2.52
1994-10-30,1.4,1.46,0.04,2.22,1.16,0.07,1.89,3.45,0.18,0.12,12.48,4.56,1.21,0.14,0.41,3.8,0.68,0.88,0.85,0.2,0.01,5.13,0.01,2.66,1.88,0.53,3.17
1994-10-31,1.62,6.71,0.0,2.75,0.63,0.18,0.24,3.45,0.01,0.0,0.87,2.56,0.19,0.05,1.16,1.31,2.3,0.0,0.57,0.59,24.3,0.8,0.0,4.88,0.88,0.67,0.11
1994-11-01,32.95,1.51,0.64,0.16,1.02,0.04,0.11,1.09,0.01,0.35,0.0,3.38,0.85,1.07,0.18,4.15,0.31,0.0,0.38,0.13,3.7,5.7,0.01,3.91,3.11,0.48,0.0
1994-11-02,14.77,1.07,1.78,0.81,1.67,0.02,0.52,0.22,0.37,1.17,0.48,0.0,5.88,1.39,0.06,0.0,0.12,0.02,1.75,0.03,0.0,0.91,0.01,0.0,0.65,0.23,0.41
1994-11-03,8.42,0.62,8.32,1.87,0.01,0.04,0.4,0.91,0.23,1.15,0.52,2.25,5.81,6.42,0.03,0.74,0.04,3.94,0.02,0.11,0.01,0.45,0.22,0.2,0.6,0.12,1.31
1994-11-04,2.82,2.39,10.5,3.74,0.91,0.17,0.0,0.31,0.02,0.06,0.23,1.24,0.33,3.67,0.07,8.53,0.13,1.64,0.43,0.21,8.26,1.21,0.48,6.84,4.74,0.81,4.96
1994-11-05,4.2,2.04,4.98,8.88,1.67,0.03,0.0,0.1,0.04,0.0,1.5,5.57,0.03,0.78,0.0,7.76,0.4,0.03,1.27,0.04,9.66,4.73,0.93,2.31,2.2,0.37,0.09
1994-11-06,0.99,1.9,2.35,2.64,1.06,0.01,0.0,0.01,0.0,0.0,0.31,1.28,2.53,0.38,0.02,12.26,0.97,0.0,0.93,0.08,2.86,1.32,1.79,14.33,2.37,0.56,0.07
1994-11-07,22.0,1.06,0.85,4.5,0.28,0.01,0.0,0.03,0.2,0.0,1.74,0.06,1.2,0.22,0.22,7.04,0.64,0.0,0.67,0.04,0.16,16.97,0.45,2.63,1.01,0.34,0.0
1994-11-08,1.18,0.52,4.53,4.26,0.25,0.06,1.48,0.02,1.47,0.0,0.44,0.17,1.88,2.2,0.18,16.71,0.06,0.06,1.05,0.06,5.03,30.81,9.91,7.48,0.79,0.13,0.0
1994-11-09,0.53,0.18,0.95,1.53,0.0,0.01,3.72,0.05,2.17,0.12,4.27,0.23,1.84,1.02,0.0,3.64,0.01,0.39,17.32,0.03,4.64,1.09,3.35,2.54,1.38,0.05,2.36
1994-11-10,1.18,0.2,2.82,0.11,0.01,0.02,5.78,0.18,2.06,0.05,0.37,1.27,1.08,4.33,0.0,0.0,0.02,2.79,2.71,0.01,0.17,0.72,0.83,0.04,0.12,0.01,15.16
1994-11-11,1.8,0.01,0.94,0.66,0.02,0.1,4.79,0.4,2.17,0.0,6.27,2.9,1.85,3.72,0.0,0.96,0.01,0.13,0.74,0.03,0.29,0.49,0.0,0.62,0.07,0.12,2.19
1994-11-12,2.73,0.16,0.05,1.29,0.0,0.06,1.05,0.79,3.24,0.0,1.28,2.89,7.48,0.36,0.1,5.77,0.2,0.93,3.87,0.43,0.03,0.1,0.0,1.63,1.58,0.06,0.69
1994-11-13,3.44,0.27,0.95,0.2,0.01,0.19,2.23,0.08,8.17,0.0,3.41,6.22,10.83,0.21,0.81,19.31,0.29,0.17,0.68,2.13,0.36,2.72,0.0,8.62,14.01,0.0,3.92
1994-11-14,5.71,0.18,0.34,6.55,0.0,0.6,3.86,0.46,3.74,0.0,2.12,7.51,8.95,0.22,0.13,6.84,0.19,0.35,4.65,0.26,0.28,4.46,0.06,1.32,3.87,0.0,8.42
1994-11-15,16.25,1.74,0.46,1.33,0.13,0.1,12.09,2.08,8.5,0.09,12.54,4.96,15.1,0.4,0.05,0.62,0.42,1.54,5.81,0.09,1.47,6.85,0.03,1.69,3.49,0.0,10.33
1994-11-16,1.67,0.92,0.43,2.75,0.64,0.04,7.8,1.07,23.53,0.13,2.27,25.3,1.83,1.04,0.03,16.17,0.22,0.54,1.4,0.14,0.18,3.87,1.26,5.79,5.63,0.58,10.52
1994-11-17,1.15,1.03,0.75,3.36,9.41,0.03,7.96,0.22,10.13,0.0,11.81,13.93,2.94,0.28,1.03,43.89,1.53,0.01,1.22,0.53,5.27,17.95,1.0,23.81,11.55,4.11,6.1
1994-11-18,14.68,1.96,2.15,5.35,10.1,0.01,5.92,0.61,5.03,0.0,9.81,26.11,13.43,0.26,0.85,15.96,1.52,0.01,14.83,0.35,1.69,27.48,0.83,4.35,20.87,9.92,8.02
1994-11-19,5.62,0.55,1.1,0.54,1.6,0.0,15.42,13.91,20.67,0.0,12.0,7.0,27.62,1.97,0.1,3.9,0.31,0.15,42.95,0.32,0.01,16.21,0.81,0.66,11.14,0.36,34.22
1994-11-20,20.07,0.03,1.21,0.47,4.4,0.0,18.1,12.64,31.36,0.09,4.71,0.0,4.8,1.49,0.08,1.25,0.05,2.0,10.25,0.61,0.45,50.81,14.79,0.47,0.57,0.11,1.75
1994-11-21,3.6,0.04,1.27,2.7,1.95,0.0,19.92,1.21,12.02,0.0,0.15,0.02,2.52,0.56,0.32,3.68,0.28,3.96,6.13,0.74,0.0,5.51,6.62,1.2,0.42,0.15,25.82
1994-11-22,21.36,0.15,3.52,14.19,1.0,0.02,23.9,7.82,18.73,0.0,0.37,0.01,1.65,0.39,1.56,0.29,2.9,0.6,2.95,1.85,0.12,16.8,2.13,0.0,0.16,0.43,4.72
1994-11-23,0.78,0.96,4.07,29.32,2.08,0.03,23.07,4.53,26.22,0.0,0.35,0.5,3.75,0.49,0.45,0.55,1.86,2.92,2.57,0.71,0.0,12.05,9.45,0.28,0.15,0.44,10.64
1994-11-24,0.84,0.6,2.7,4.95,13.12,0.2,42.05,6.84,21.3,0.0,2.26,0.37,2.07,3.64,0.15,0.04,0.22,1.66,1.34,0.42,0.0,1.98,4.11,0.0,0.18,0.27,14.76
1994-11-25,0.87,2.29,4.46,9.83,2.28,0.0,2.3,1.03,14.34,0.0,1.48,2.73,0.71,1.45,0.0,0.09,0.38,2.26,0.9,0.26,0.0,0.47,4.58,0.02,0.53,0.57,9.21
1994-11-26,16.21,1.97,1.57,7.52,0.24,0.02,24.37,16.02,21.8,0.0,9.47,5.12,2.45,1.13,0.61,4.58,0.25,0.4,2.86,0.82,1.14,2.67,1.31,4.04,1.01,0.27,12.64
1994-11-27,1.2,1.85,3.47,9.0,0.25,0.04,10.25,3.82,5.11,1.17,10.29,14.0,2.87,0.58,2.32,12.36,1.39,1.03,2.32,0.53,0.52,21.63,8.67,9.58,6.89,0.2,11.57
1994-11-28,6.56,0.43,12.46,4.13,0.14,0.02,4.93,5.61,1.86,0.47,28.19,19.19,16.9,6.25,0.46,10.66,0.38,7.19,10.12,0.1,5.85,2.4,1.58,6.64,17.99,0.36,4.26
1994-11-29,0.26,0.93,18.35,8.48,0.02,0.07,3.64,2.95,8.06,1.02,17.41,9.49,20.19,12.86,0.14,0.31,0.25,2.71,4.19,0.12,11.23,23.56,1.75,0.38,1.09,0.24,9.71
1994-11-30,0.93,1.83,23.04,13.1,0.04,0.01,12.66,1.76,11.41,0.09,1.22,0.0,5.4,4.01,0.49,0.0,0.96,0.03,1.0,0.38,0.0,1.62,0.96,0.0,1.97,0.2,5.78
1994-12-01,0.18,2.44,1.11,8.21,0.12,0.02,12.48,5.05,13.73,0.0,10.05,5.87,4.34,1.56,0.59,0.0,1.51,0.0,0.65,0.15,0.0,0.77,5.78,0.1,0.65,0.85,1.51
1994-12-02,1.54,1.79,1.28,3.65,1.51,0.0,4.71,4.55,3.13,0.0,3.34,0.43,2.46,3.0,0.95,1.26,0.56,0.0,0.16,0.47,0.25,4.22,2.2,0.08,1.59,0.56,1.44
1994-12-03,10.16,3.0,5.37,2.84,1.34,0.01,4.72,1.34,4.87,0.0,2.15,7.83,0.71,5.08,6.81,0.2,1.64,0.01,0.06,3.31,14.68,1.64,0.04,1.47,0.88,0.4,0.96
1994-12-04,2.64,0.11,2.34,0.3,0.44,0.0,3.26,2.65,6.0,0.0,18.24,30.95,0.97,0.51,0.52,3.27,0.37,0.0,1.01,0.56,22.75,8.48,0.45,5.35,5.18,0.06,6.95
1994-12-05,8.46,1.17,2.2,3.2,0.03,0.03,10.3,3.24,6.66,0.18,6.55,26.19,9.32,0.94,0.05,16.44,0.31,0.0,1.64,0.18,0.07,20.96,0.61,6.52,13.8,0.0,27.27
1994-12-06,3.79,0.11,1.41,1.39,0.25,0.0,2.76,0.74,7.87,0.01,6.41,7.3,12.58,2.08,0.0,26.04,0.15,0.0,7.63,0.2,1.77,22.68,1.91,3.74,20.65,0.33,3.9
1994-12-07,11.33,0.48,1.82,7.94,0.7,0.0,10.33,0.51,7.38,0.02,7.18,0.62,14.39,4.98,0.0,1.63,0.19,0.0,18.32,0.53,0.05,7.2,3.16,0.27,6.71,0.26,1.97
1994-12-08,0.44,0.44,2.2,7.96,0.06,0.0,14.53,5.41,22.31,0.04,5.47,0.31,19.29,0.29,0.0,0.15,0.4,0.01,5.74,0.49,0.0,6.39,1.05,0.01,2.24,0.13,1.65
1994-12-09,13.47,1.07,7.36,5.24,1.21,0.02,13.49,3.69,9.87,0.16,20.82,1.27,5.86,2.44,0.0,0.0,0.35,8.48,2.05,0.17,0.0,2.06,0.07,0.01,0.93,0.66,15.73
1994-12-10,2.85,1.77,5.13,10.12,2.33,0.01,1.74,1.39,4.83,0.03,2.5,2.23,0.33,2.84,0.01,0.05,0.4,3.99,0.2,0.39,0.0,1.8,0.01,0.0,3.51,0.48,4.97
1994-12-11,4.11,3.02,4.4,18.48,2.19,0.08,0.44,0.31,1.97,0.27,3.76,0.46,0.04,2.86,0.1,2.17,0.44,0.06,1.03,0.23,0.78,5.56,0.03,0.02,8.68,0.82,0.52
1994-12-12,8.57,0.3,12.47,4.75,0.54,0.05,0.0,0.11,0.14,1.87,0.23,0.69,0.29,3.72,0.05,2.32,0.16,3.36,0.11,0.12,0.65,12.36,0.01,2.38,6.81,0.66,18.22
1994-12-13,10.55,0.39,5.54,10.24,0.07,0.02,0.51,0.16,0.14,5.25,0.4,0.31,1.17,1.15,0.03,8.29,0.15,5.48,0.43,0.09,4.51,2.33,0.06,5.2,0.46,0.25,1.96
1994-12-14,2.25,1.32,9.3,16.06,0.01,3.37,6.84,0.02,4.83,5.83,0.66,1.22,5.86,4.45,1.89,9.17,2.54,2.86,1.23,0.89,2.49,1.93,0.1,11.93,1.24,0.13,9.09
1994-12-15,4.15,1.86,3.86,3.0,0.04,1.2,10.05,0.1,5.73,0.83,0.89,6.98,9.33,7.16,0.35,14.26,0.7,8.96,4.56,0.1,1.77,8.83,0.53,8.29,3.86,0.43,7.0
1994-12-16,11.99,0.9,1.62,3.81,0.14,0.21,4.37,0.65,3.08,0.19,2.37,7.75,16.46,7.21,0.06,10.67,0.25,7.62,7.29,0.34,4.0,5.57,2.68,3.4,6.84,0.11,10.97
1994-12-17,1.46,0.97,1.58,2.81,0.11,0.03,2.67,0.32,3.18,0.01,8.78,9.25,3.6,1.68,0.02,6.6,0.42,0.0,6.54,0.27,16.92,12.45,3.73,5.22,22.47,0.02,1.5
1994-12-18,3.44,2.13,1.75,9.9,0.08,0.07,10.49,3.38,11.04,0.0,5.89,15.02,19.24,2.56,0.01,0.93,0.43,0.0,18.48,0.21,0.85,20.04,1.89,0.55,18.9,0.16,3.6
1994-12-19,2.29,0.16,6.84,6.75,0.33,0.09,0.91,18.91,1.61,0.05,10.22,16.7,13.32,0.55,0.0,2.86,0.09,5.58,3.45,0.33,1.16,3.11,1.71,3.62,5.59,0.01,4.52
1994-12-20,0.54,0.09,15.0,5.02,3.11,0.01,12.25,3.69,2.66,0.11,15.16,10.52,0.93,5.82,0.0,2.22,0.08,2.96,4.6,0.26,0.28,21.29,0.4,0.71,3.39,0.71,13.95
1994-12-21,1.19,0.43,6.62,10.56,2.02,0.03,27.69,2.03,10.67,0.1,12.43,19.84,7.45,18.83,2.75,15.79,0.62,0.74,0.85,6.33,3.25,26.79,0.01,2.76,22.8,0.31,3.2
1994-12-22,2.15,0.05,5.29,4.84,0.32,0.04,19.74,5.04,11.97,0.13,2.84,8.3,46.9,7.95,1.77,24.85,0.15,2.96,20.14,2.68,5.27,3.53,0.02,22.74,35.74,0.03,11.07
1994-12-23,15.25,0.42,2.11,3.58,0.01,0.4,27.85,8.28,18.39,0.19,8.84,0.01,60.09,5.48,1.1,1.32,0.36,4.47,28.09,0.91,0.18,17.97,0.06,1.15,12.72,0.02,1.55
1994-12-24,15.22,1.07,0.71,11.56,0.04,2.28,6.5,17.65,2.53,4.67,5.79,1.98,16.23,5.39,0.82,0.38,1.19,1.76,3.13,1.13,0.0,21.67,0.01,0.8,0.6,0.05,28.52
1994-12-25,21.18,0.86,3.67,15.24,0.43,3.32,7.94,7.58,14.49,10.49,5.58,3.68,14.15,8.47,0.49,1.77,0.91,23.77,1.44,0.84,0.0,9.26,0.0,0.91,0.67,0.13,20.1
1994-12-26,8.72,0.93,12.44,2.66,0.93,3.06,6.12,0.58,9.35,9.43,12.25,10.84,7.99,15.04,0.98,2.41,1.08,5.82,7.89,1.02,1.21,6.67,0.0,3.32,3.12,1.43,51.53
1994-12-27,11.1,2.57,6.08,3.19,3.03,21.06,1.44,0.88,2.22,6.24,21.24,7.82,8.37,1.22,11.72,11.69,8.87,10.83,2.19,5.84,0.13,0.93,0.01,14.45,12.39,4.99,8.17
1994-12-28,6.1,1.78,3.84,2.02,5.04,18.71,9.37,0.41,11.37,4.88,25.17,14.32,2.42,1.84,8.62,3.5,5.19,12.98,0.1,4.95,8.0,6.04,0.01,6.48,2.4,2.49,8.24
1994-12-29,10.69,0.52,3.9,2.26,1.17,10.8,11.2,0.84,5.82,17.68,11.1,13.28,0.55,5.62,4.16,10.44,1.51,4.27,1.04,4.48,18.79,12.46,0.01,20.65,2.59,0.5,7.43
1994-12-30,11.68,1.19,12.16,1.96,0.18,3.42,1.72,0.56,1.92,5.3,25.9,7.01,0.06,3.42,5.05,13.92,2.93,0.78,0.9,6.14,6.46,46.32,0.03,23.11,7.0,0.46,2.24
1994-12-31,4.43,1.23,9.42,8.06,0.03,0.74,14.38,1.85,22.57,2.04,25.68,10.27,0.22,1.81,2.57,5.65,2.45,1.45,0.78,1.55,1.88,1.73,0.03,9.53,15.55,0.18,4.3
1995-01-01,3.27,0.34,6.54,4.06,0.02,0.73,22.4,0.19,18.25,2.17,9.94,7.31,2.69,2.62,2.2,2.96,3.96,5.01,4.46,0.84,2.12,13.31,0.0,8.65,9.88,0.03,10.53
1995-01-02,19.65,0.93,6.1,4.25,0.09,0.53,15.93,0.04,20.0,0.3,2.71,13.44,9.66,5.63,1.64,12.55,5.88,1.94,9.63,0.71,1.12,15.5,0.0,8.45,14.72,0.08,12.92
1995-01-03,13.6,0.85,6.04,5.04,0.05,0.19,15.82,0.05,17.02,1.88,1.14,14.52,8.46,8.11,0.21,6.32,1.54,3.25,2.62,0.56,0.38,8.73,0.0,0.52,19.39,0.25,7.04
1995-01-04,0.53,0.8,12.24,7.76,3.26,0.58,15.93,0.13,12.07,0.53,16.49,12.62,4.97,13.13,0.32,8.58,1.87,7.64,1.41,0.85,2.18,13.8,0.0,1.01,13.49,0.47,28.63
1995-01-05,6.67,1.11,5.87,3.92,3.73,2.74,19.56,0.19,15.29,5.22,14.61,17.42,4.32,5.91,1.37,5.46,3.46,7.69,0.03,4.23,9.43,10.59,0.0,11.4,6.62,0.79,10.14
1995-01-06,2.5,1.91,26.14,0.18,1.78,4.78,9.28,0.14,11.44,0.41,39.66,5.12,2.27,1.81,1.8,31.92,3.86,4.78,1.28,4.03,1.36,7.21,0.01,18.51,3.74,2.7,9.36
1995-01-07,2.35,0.32,11.52,0.39,0.2,13.62,1.14,0.03,4.65,6.79,21.49,4.38,1.29,3.6,0.31,62.72,2.0,3.57,2.1,2.11,0.74,4.73,0.0,15.63,9.9,0.29,7.43
1995-01-08,2.37,0.07,13.72,1.09,0.58,20.76,0.4,0.01,1.35,11.8,33.91,13.16,0.51,9.04,0.01,24.09,0.33,12.62,1.09,1.58,6.25,8.01,0.0,13.35,7.48,0.36,5.13
1995-01-09,1.14,0.04,18.48,0.36,0.03,6.2,0.88,0.24,2.33,6.35,11.24,16.12,0.2,10.36,0.0,18.7,0.23,2.5,0.55,0.35,18.76,2.9,0.02,54.67,3.33,0.13,3.99
1995-01-10,0.1,0.04,5.91,0.38,0.02,0.15,1.48,0.0,1.58,0.62,11.03,1.1,0.43,5.65,0.11,50.08,0.39,3.49,1.03,1.17,0.42,3.73,0.05,22.43,4.57,0.19,5.95
1995-01-11,1.58,0.22,13.76,0.53,0.0,0.83,0.92,0.11,2.84,2.88,8.67,11.99,4.76,7.65,0.22,40.04,0.17,2.18,2.27,0.22,0.2,9.59,0.04,13.29,15.47,0.28,7.59
1995-01-12,3.59,0.42,8.86,3.05,0.35,1.03,1.35,0.17,2.63,3.27,3.8,1.01,3.05,9.97,0.63,22.43,0.28,13.7,1.74,0.84,1.52,11.42,0.6,12.72,11.37,0.94,3.23
1995-01-13,15.86,0.25,6.41,25.61,1.33,1.4,0.24,0.05,2.45,12.52,4.51,1.1,0.23,22.58,0.4,6.51,0.12,12.18,0.55,0.51,6.78,9.57,1.15,17.24,7.47,2.1,2.62
1995-01-14,11.98,0.17,28.4,19.47,2.93,0.28,0.21,0.01,0.38,4.56,4.16,0.59,0.08,12.06,0.01,9.22,0.04,3.8,0.19,0.15,2.7,6.95,0.33,14.61,18.24,0.92,3.62
1995-01-15,29.85,0.18,3.01,11.46,0.01,0.25,0.51,0.1,0.75,5.14,0.61,0.27,0.26,3.8,0.06,10.69,0.11,0.01,0.04,0.21,2.79,3.83,0.0,20.28,0.76,0.13,1.73
1995-01-16,12.53,0.15,1.38,7.06,0.0,1.1,3.32,0.0,0.65,1.83,2.65,1.89,0.04,3.17,0.21,3.87,0.11,0.01,0.15,0.45,8.56,3.71,0.02,5.59,1.08,0.46,2.4
1995-01-17,6.14,0.02,1.83,6.07,0.0,1.13,1.57,0.03,4.13,0.77,11.7,0.66,0.01,1.35,0.6,4.81,0.1,14.29,0.15,0.61,0.99,9.81,0.02,1.34,1.3,0.12,9.89
1995-01-18,4.6,0.0,0.55,2.96,0.0,1.0,0.31,0.02,2.15,0.93,5.98,8.82,0.25,8.07,0.01,19.71,0.01,3.6,2.81,0.19,4.52,7.98,0.26,9.36,8.74,0.04,5.12
1995-01-19,1.5,0.03,11.32,7.29,0.0,0.03,7.06,0.45,2.3,0.28,4.89,1.7,2.2,5.09,0.0,18.71,0.05,0.63,3.11,0.13,2.08,1.62,0.43,12.12,6.82,0.19,5.49
1995-01-20,18.43,0.07,2.38,3.15,0.0,0.19,3.84,1.48,3.19,1.07,7.51,1.17,9.47,3.5,0.0,8.73,0.12,0.43,15.3,0.28,4.95,4.06,0.97,22.3,7.36,0.25,5.83
1995-01-21,6.02,0.08,1.62,15.01,0.01,0.87,9.55,1.69,5.42,4.33,3.67,2.88,8.05,6.47,0.68,14.94,0.15,5.59,10.06,2.33,3.01,6.1,1.94,13.01,11.55,0.13,0.55
1995-01-22,9.24,0.1,4.85,2.93,0.02,0.46,7.85,5.83,8.69,2.73,5.8,0.89,5.64,11.2,0.63,5.24,0.17,8.23,26.62,1.64,5.59,1.53,0.29,6.53,5.03,0.0,12.22
1995-01-23,7.72,0.28,6.1,9.57,2.34,0.29,3.78,8.31,3.72,1.4,4.24,0.56,2.41,8.87,0.01,5.81,0.08,2.32,7.86,0.04,2.35,2.41,0.76,3.31,4.49,0.03,6.7
1995-01-24,2.72,0.03,3.79,8.48,3.8,0.13,9.23,3.4,4.19,1.3,9.35,3.37,6.37,5.55,0.0,1.05,0.07,4.35,1.55,0.07,1.11,5.25,0.16,5.77,0.53,0.05,7.9
1995-01-25,0.72,0.01,2.8,3.63,0.22,0.03,11.82,2.33,9.3,0.35,13.46,3.58,4.34,4.77,0.0,2.59,0.06,2.75,7.1,0.1,28.41,6.97,0.01,7.33,0.66,0.08,11.22
1995-01-26,4.59,0.11,12.47,1.25,0.0,0.28,19.65,4.31,17.25,3.59,13.87,0.81,10.74,6.48,0.0,4.65,0.08,0.01,8.98,0.37,0.63,15.06,0.0,7.63,8.19,0.23,2.44
1995-01-27,15.11,1.01,16.32,14.88,0.0,0.41,8.94,0.02,6.78,3.69,6.67,7.69,2.94,8.63,0.0,6.0,0.06,1.98,6.57,0.22,3.26,17.28,0.0,8.42,25.1,0.33,10.66
1995-01-28,3.17,0.47,6.7,11.29,0.0,2.75,3.83,0.03,2.74,4.78,12.43,4.31,3.94,17.12,0.14,9.87,0.09,5.29,5.38,0.2,1.04,1.79,0.0,3.06,23.42,0.34,2.96
1995-01-29,1.01,1.37,3.27,3.93,0.0,9.81,4.93,1.05,5.81,15.74,11.17,6.01,11.04,29.0,1.26,5.74,0.7,14.04,34.74,4.39,0.29,23.4,0.0,0.38,16.5,0.02,6.57
1995-01-30,0.97,0.49,4.09,4.21,0.01,1.88,7.24,2.3,4.25,8.98,17.92,14.33,9.89,12.61,0.11,5.81,0.24,1.73,21.59,0.78,0.64,7.67,0.0,2.06,17.33,0.86,4.44
1995-01-31,4.17,0.03,13.29,2.4,0.01,0.33,18.54,9.19,12.49,2.03,6.04,27.13,18.93,9.14,0.01,14.67,0.88,4.83,13.54,0.45,0.27,7.54,0.0,6.12,15.85,0.11,6.76
1995-02-01,3.12,0.02,15.45,5.06,0.01,0.41,9.65,3.48,15.01,4.28,7.26,19.24,18.4,25.67,0.0,26.81,0.2,6.5,2.58,0.83,3.89,15.44,0.16,7.98,9.3,0.05,30.97
1995-02-02,7.84,0.13,5.08,5.94,0.18,1.69,11.43,1.93,4.9,17.86,15.56,16.39,24.64,33.14,1.13,29.6,1.06,39.19,2.69,5.09,1.23,10.45,0.02,12.35,27.08,0.62,13.99
