,DATA,TMAX,TMIN,UR,VENTO,RAD,ANO,MES
389,1993-01-24,26.69,19.98,85.5,1.7,20.14,1993,Jan
390,1993-01-25,26.73,19.04,84.94,1.15,19.52,1993,Jan
391,1993-01-26,28.98,18.04,78.94,1.19,14.18,1993,Jan
392,1993-01-27,28.8,19.66,80.25,1.09,14.23,1993,Jan
393,1993-01-28,24.51,20.3,87.44,0.84,24.18,1993,Jan
394,1993-01-29,28.75,18.84,78.31,0.76,28.18,1993,Jan
395,1993-01-30,28.54,20.19,78.56,0.8,23.22,1993,Jan
396,1993-01-31,27.74,20.02,82.69,0.89,22.25,1993,Jan
397,1993-02-01,28.03,19.55,83.0,0.91,20.6,1993,Fev
398,1993-02-02,26.65,19.61,87.12,1.27,18.96,1993,Fev
399,1993-02-03,26.55,19.3,83.94,1.34,18.34,1993,Fev
400,1993-02-04,25.64,18.52,89.38,1.55,17.34,1993,Fev
401,1993-02-05,24.83,19.05,91.25,1.59,9.94,1993,Fev
402,1993-02-06,24.51,19.33,92.38,1.85,10.9,1993,Fev
403,1993-02-07,26.12,20.04,89.75,1.73,18.55,1993,Fev
404,1993-02-08,26.58,20.4,89.25,1.45,21.28,1993,Fev
405,1993-02-09,25.12,18.5,89.0,1.93,15.04,1993,Fev
406,1993-02-10,27.85,18.11,84.88,1.27,16.28,1993,Fev
407,1993-02-11,26.62,19.98,87.94,1.3,14.96,1993,Fev
408,1993-02-12,27.47,18.73,85.25,1.66,22.17,1993,Fev
409,1993-02-13,26.66,18.55,85.94,1.71,23.75,1993,Fev
410,1993-02-14,27.67,18.41,85.5,1.49,18.18,1993,Fev
411,1993-02-15,25.31,19.94,91.31,1.12,11.3,1993,Fev
412,1993-02-16,25.33,18.65,89.0,2.86,13.94,1993,Fev
413,1993-02-17,25.6,17.78,85.69,1.89,14.23,1993,Fev
414,1993-02-18,25.71,18.33,83.19,1.34,12.83,1993,Fev
415,1993-02-19,25.68,18.73,89.38,1.32,21.44,1993,Fev
416,1993-02-20,25.01,19.02,88.69,0.71,15.95,1993,Fev
417,1993-02-21,23.93,18.51,87.38,1.05,15.42,1993,Fev
418,1993-02-22,26.05,17.09,83.06,0.94,12.51,1993,Fev
419,1993-02-23,25.7,17.5,87.94,1.22,13.98,1993,Fev
420,1993-02-24,27.22,17.92,81.44,1.31,16.05,1993,Fev
421,1993-02-25,27.23,17.6,82.06,0.62,24.95,1993,Fev
422,1993-02-26,25.87,18.98,86.88,1.52,17.2,1993,Fev
423,1993-02-27,24.93,18.46,90.38,1.28,21.1,1993,Fev
424,1993-02-28,23.61,18.46,91.19,1.82,19.98,1993,Fev
425,1993-03-01,25.61,18.26,89.0,1.5,23.6,1993,Mar
426,1993-03-02,27.89,17.66,82.5,1.2,23.82,1993,Mar
427,1993-03-03,28.01,17.29,83.56,0.98,21.36,1993,Mar
428,1993-03-04,26.42,19.11,88.19,1.07,22.15,1993,Mar
429,1993-03-05,26.16,18.77,86.94,2.12,22.78,1993,Mar
430,1993-03-06,29.22,18.12,78.94,1.41,25.59,1993,Mar
431,1993-03-07,29.76,17.83,74.5,1.05,25.45,1993,Mar
432,1993-03-08,30.68,18.83,74.75,0.79,23.37,1993,Mar
433,1993-03-09,30.7,20.89,73.75,0.63,25.41,1993,Mar
434,1993-03-10,29.86,19.62,82.19,1.27,25.26,1993,Mar
435,1993-03-11,28.77,19.12,83.25,1.27,24.09,1993,Mar
436,1993-03-12,29.87,18.66,81.38,1.26,23.78,1993,Mar
437,1993-03-13,29.88,18.94,77.44,0.88,26.05,1993,Mar
438,1993-03-14,30.58,18.78,73.44,0.55,25.06,1993,Mar
439,1993-03-15,27.5,19.73,73.69,0.49,19.71,1993,Mar
440,1993-03-16,28.13,19.0,78.5,0.95,21.89,1993,Mar
441,1993-03-17,27.51,19.26,84.5,0.99,22.49,1993,Mar
442,1993-03-18,28.22,18.86,85.38,1.4,14.93,1993,Mar
443,1993-03-19,26.98,19.3,88.62,1.19,13.02,1993,Mar
444,1993-03-20,26.23,18.03,90.25,1.1,16.17,1993,Mar
445,1993-03-21,24.2,16.94,89.88,2.28,10.29,1993,Mar
446,1993-03-22,22.5,19.01,92.75,1.45,12.86,1993,Mar
447,1993-03-23,27.18,18.25,87.88,1.16,18.39,1993,Mar
448,1993-03-24,26.24,19.42,87.81,0.88,19.66,1993,Mar
449,1993-03-25,25.27,18.84,89.25,0.78,11.52,1993,Mar
450,1993-03-26,27.21,18.77,82.56,0.48,13.56,1993,Mar
451,1993-03-27,27.12,18.15,89.5,0.99,19.77,1993,Mar
452,1993-03-28,27.02,19.59,87.19,1.59,14.87,1993,Mar
453,1993-03-29,25.75,19.44,89.88,0.87,7.21,1993,Mar
454,1993-03-30,28.83,16.74,78.0,0.81,15.94,1993,Mar
455,1993-03-31,28.08,18.19,83.19,0.79,16.38,1993,Mar
456,1993-04-01,24.77,19.04,90.81,0.85,7.8,1993,Abr
457,1993-04-02,26.6,18.04,86.5,0.79,11.32,1993,Abr
458,1993-04-03,27.62,17.81,82.56,0.84,15.83,1993,Abr
459,1993-04-04,28.34,17.54,81.81,0.63,18.47,1993,Abr
460,1993-04-05,28.76,17.91,82.5,1.05,19.98,1993,Abr
461,1993-04-06,29.36,18.73,82.69,0.88,15.81,1993,Abr
462,1993-04-07,29.99,19.66,80.75,0.75,19.21,1993,Abr
463,1993-04-08,26.78,20.03,89.56,1.12,15.34,1993,Abr
464,1993-04-09,26.33,17.14,85.69,1.2,13.04,1993,Abr
465,1993-04-10,25.75,14.34,85.0,1.93,20.35,1993,Abr
466,1993-04-11,26.59,15.38,86.75,2.21,19.37,1993,Abr
467,1993-04-12,26.31,17.94,86.94,1.88,20.84,1993,Abr
468,1993-04-13,26.75,17.59,86.19,1.32,13.82,1993,Abr
469,1993-04-14,28.08,17.12,83.56,0.98,20.98,1993,Abr
470,1993-04-15,27.78,18.4,83.5,0.88,21.57,1993,Abr
471,1993-04-16,28.85,18.12,81.44,0.89,21.68,1993,Abr
472,1993-04-17,28.25,17.06,83.44,1.25,20.98,1993,Abr
473,1993-04-18,28.08,17.51,83.75,1.38,21.61,1993,Abr
474,1993-04-19,27.34,18.62,84.94,1.36,20.0,1993,Abr
475,1993-04-20,27.61,17.7,83.0,1.58,20.53,1993,Abr
476,1993-04-21,27.92,18.01,80.94,0.87,20.11,1993,Abr
477,1993-04-22,26.21,18.35,86.69,1.63,18.31,1993,Abr
478,1993-04-23,26.12,17.13,85.88,1.21,15.57,1993,Abr
479,1993-04-24,26.32,17.65,86.12,0.84,19.45,1993,Abr
480,1993-04-25,26.74,15.83,81.31,0.87,20.6,1993,Abr
481,1993-04-26,26.8,14.45,79.69,0.88,20.91,1993,Abr
482,1993-04-27,26.61,14.15,81.56,1.52,19.36,1993,Abr
483,1993-04-28,27.08,15.92,84.38,1.54,20.3,1993,Abr
484,1993-04-29,26.71,17.05,84.31,1.39,19.85,1993,Abr
485,1993-04-30,26.24,16.44,84.88,1.58,20.11,1993,Abr
486,1993-05-01,26.09,16.54,85.94,1.25,15.67,1993,Mai
487,1993-05-02,26.05,16.33,81.44,1.02,17.25,1993,Mai
488,1993-05-03,25.26,16.5,88.31,1.16,10.95,1993,Mai
489,1993-05-04,25.8,17.25,87.31,1.32,16.87,1993,Mai
490,1993-05-05,25.66,17.83,89.38,1.98,15.19,1993,Mai
491,1993-05-06,26.69,16.69,87.5,1.16,15.2,1993,Mai
492,1993-05-07,26.13,15.1,83.06,1.57,19.16,1993,Mai
493,1993-05-08,26.0,14.89,81.81,1.27,18.67,1993,Mai
494,1993-05-09,24.23,12.2,81.25,1.45,18.52,1993,Mai
495,1993-05-10,24.9,11.94,82.06,1.33,17.5,1993,Mai
496,1993-05-11,24.88,12.61,81.0,1.44,18.33,1993,Mai
497,1993-05-12,25.6,13.53,82.06,1.45,16.75,1993,Mai
498,1993-05-13,25.71,13.69,83.56,2.13,14.79,1993,Mai
499,1993-05-14,22.04,14.12,91.56,2.08,5.22,1993,Mai
500,1993-05-15,20.63,12.92,87.19,1.7,7.53,1993,Mai
501,1993-05-16,21.5,12.25,85.94,2.31,7.22,1993,Mai
502,1993-05-17,23.91,13.7,85.56,1.88,15.44,1993,Mai
503,1993-05-18,24.01,14.3,84.94,1.52,17.54,1993,Mai
504,1993-05-19,23.33,14.22,83.5,1.32,17.41,1993,Mai
505,1993-05-20,23.11,12.32,83.19,1.66,17.3,1993,Mai
506,1993-05-21,22.24,11.32,83.25,1.38,16.36,1993,Mai
507,1993-05-22,22.08,9.78,80.38,1.35,16.71,1993,Mai
508,1993-05-23,21.7,8.9,78.81,1.32,16.48,1993,Mai
509,1993-05-24,21.73,10.67,80.69,1.48,17.19,1993,Mai
510,1993-05-25,22.75,9.97,81.12,0.98,16.04,1993,Mai
511,1993-05-26,22.77,11.46,83.94,1.01,15.3,1993,Mai
512,1993-05-27,23.43,12.88,78.62,0.93,15.39,1993,Mai
513,1993-05-28,20.46,12.26,83.62,2.64,15.12,1993,Mai
514,1993-05-29,21.87,11.2,86.69,1.67,14.17,1993,Mai
515,1993-05-30,23.76,15.68,92.94,2.04,9.54,1993,Mai
516,1993-05-31,24.09,15.48,93.25,1.81,5.02,1993,Mai
517,1993-06-01,21.91,11.68,88.69,1.8,12.94,1993,Jun
518,1993-06-02,22.47,10.68,87.81,2.09,13.91,1993,Jun
519,1993-06-03,24.24,14.98,87.0,1.95,13.67,1993,Jun
520,1993-06-04,23.48,15.72,90.88,1.98,15.46,1993,Jun
521,1993-06-05,22.55,17.12,92.38,1.59,6.13,1993,Jun
522,1993-06-06,23.98,15.71,88.12,1.06,13.6,1993,Jun
523,1993-06-07,24.42,14.35,84.06,0.84,14.68,1993,Jun
524,1993-06-08,24.48,14.73,85.06,1.36,14.64,1993,Jun
525,1993-06-09,24.98,14.12,88.19,1.17,15.92,1993,Jun
526,1993-06-10,21.76,12.82,89.88,2.2,13.56,1993,Jun
527,1993-06-11,18.98,11.99,87.06,3.13,9.77,1993,Jun
528,1993-06-12,21.69,12.37,86.0,2.3,14.86,1993,Jun
529,1993-06-13,21.4,11.69,84.06,1.93,16.15,1993,Jun
530,1993-06-14,20.81,11.47,82.12,2.12,15.72,1993,Jun
531,1993-06-15,21.11,10.76,82.5,1.91,15.1,1993,Jun
532,1993-06-16,20.9,9.35,83.19,1.86,14.96,1993,Jun
533,1993-06-17,21.97,11.09,84.5,1.72,12.48,1993,Jun
534,1993-06-18,17.42,12.19,95.75,1.76,2.53,1993,Jun
535,1993-06-19,17.92,9.34,86.0,1.08,10.89,1993,Jun
536,1993-06-20,18.97,8.27,82.62,1.3,15.33,1993,Jun
537,1993-06-21,21.78,6.88,77.25,1.12,14.96,1993,Jun
538,1993-06-22,22.72,8.38,76.81,1.03,15.61,1993,Jun
539,1993-06-23,23.72,9.27,73.69,0.82,15.85,1993,Jun
540,1993-06-24,23.76,10.34,74.81,1.03,16.12,1993,Jun
541,1993-06-25,24.53,13.02,73.31,0.8,15.81,1993,Jun
542,1993-06-26,23.85,11.23,77.56,1.26,16.1,1993,Jun
543,1993-06-27,23.8,10.59,79.19,1.57,15.86,1993,Jun
544,1993-06-28,24.12,10.81,75.19,1.08,15.48,1993,Jun
545,1993-06-29,24.3,14.77,68.12,0.85,15.64,1993,Jun
546,1993-06-30,24.26,12.12,75.56,1.12,12.86,1993,Jun
547,1993-07-01,25.32,13.68,79.0,1.36,14.75,1993,Jul
548,1993-07-02,26.36,13.75,79.19,1.58,13.15,1993,Jul
549,1993-07-03,26.39,14.18,75.12,1.25,14.62,1993,Jul
550,1993-07-04,27.05,13.93,60.62,0.98,15.38,1993,Jul
551,1993-07-05,26.42,13.33,64.75,1.14,15.47,1993,Jul
552,1993-07-06,25.51,12.12,74.69,1.59,15.53,1993,Jul
553,1993-07-07,19.73,12.48,84.06,1.57,12.78,1993,Jul
554,1993-07-08,20.21,10.08,82.44,1.22,16.03,1993,Jul
555,1993-07-09,25.33,11.4,83.25,1.52,15.91,1993,Jul
556,1993-07-10,26.48,14.41,80.62,1.57,16.22,1993,Jul
557,1993-07-11,24.58,13.78,78.31,1.47,16.13,1993,Jul
558,1993-07-12,26.05,13.53,74.19,1.13,15.33,1993,Jul
559,1993-07-13,23.42,13.19,81.19,1.27,12.8,1993,Jul
560,1993-07-14,20.25,9.43,83.19,1.46,11.35,1993,Jul
561,1993-07-15,20.83,7.01,79.5,1.29,9.98,1993,Jul
562,1993-07-16,23.07,9.43,86.5,1.67,16.18,1993,Jul
563,1993-07-17,24.12,12.94,82.75,1.66,15.26,1993,Jul
564,1993-07-18,24.42,14.03,78.38,1.87,15.78,1993,Jul
565,1993-07-19,25.4,12.98,76.25,1.24,14.73,1993,Jul
566,1993-07-20,25.58,12.3,72.62,1.26,17.38,1993,Jul
567,1993-07-21,26.15,11.13,71.75,1.16,17.31,1993,Jul
568,1993-07-22,26.25,11.7,74.12,1.04,17.23,1993,Jul
569,1993-07-23,25.7,11.04,65.75,1.03,17.21,1993,Jul
570,1993-07-24,25.51,13.01,66.88,1.01,17.36,1993,Jul
571,1993-07-25,22.43,10.89,79.56,2.57,17.27,1993,Jul
572,1993-07-26,21.14,8.79,78.69,2.73,16.93,1993,Jul
573,1993-07-27,23.65,9.94,80.62,2.02,15.56,1993,Jul
574,1993-07-28,26.5,11.9,76.19,1.59,16.68,1993,Jul
575,1993-07-29,27.73,13.65,77.06,1.62,17.56,1993,Jul
576,1993-07-30,23.4,13.11,82.31,1.67,15.66,1993,Jul
577,1993-07-31,17.48,5.08,69.5,2.02,9.25,1993,Jul
578,1993-08-01,13.3,3.25,59.62,0.68,12.84,1993,Ago
579,1993-08-02,23.64,7.27,68.0,1.03,15.34,1993,Ago
580,1993-08-03,28.23,13.19,76.0,1.38,18.08,1993,Ago
581,1993-08-04,26.45,14.29,80.06,2.16,17.58,1993,Ago
582,1993-08-05,26.74,13.36,76.31,1.81,18.07,1993,Ago
583,1993-08-06,26.78,12.2,73.0,1.39,18.44,1993,Ago
584,1993-08-07,28.0,11.9,64.0,1.24,17.26,1993,Ago
585,1993-08-08,28.76,12.37,63.88,1.4,18.39,1993,Ago
586,1993-08-09,28.74,13.06,64.62,1.05,17.89,1993,Ago
587,1993-08-10,25.94,11.78,77.25,2.46,14.16,1993,Ago
588,1993-08-11,22.83,10.1,76.12,2.32,15.82,1993,Ago
589,1993-08-12,23.76,8.71,67.75,2.77,17.5,1993,Ago
590,1993-08-13,25.39,9.22,71.94,2.54,17.67,1993,Ago
591,1993-08-14,20.45,13.14,84.81,2.12,2.96,1993,Ago
592,1993-08-15,22.99,12.87,86.12,2.05,12.42,1993,Ago
593,1993-08-16,21.94,13.12,79.0,2.39,18.45,1993,Ago
594,1993-08-17,25.71,10.78,72.69,1.28,19.52,1993,Ago
595,1993-08-18,26.71,11.87,75.19,1.97,15.01,1993,Ago
596,1993-08-19,23.56,9.85,73.12,2.14,4.16,1993,Ago
597,1993-08-20,24.68,9.87,69.69,1.98,16.28,1993,Ago
598,1993-08-21,21.98,10.2,77.12,3.26,17.82,1993,Ago
599,1993-08-22,23.07,11.05,74.88,2.62,15.7,1993,Ago
600,1993-08-23,22.33,12.38,83.94,1.75,5.68,1993,Ago
601,1993-08-24,21.23,14.87,91.94,1.44,6.82,1993,Ago
602,1993-08-25,24.79,13.55,78.75,1.47,17.5,1993,Ago
603,1993-08-26,26.19,12.66,65.31,1.12,20.04,1993,Ago
604,1993-08-27,28.05,14.19,56.5,1.19,19.34,1993,Ago
605,1993-08-28,28.87,12.03,56.62,1.05,19.8,1993,Ago
606,1993-08-29,30.05,10.96,49.44,1.23,20.16,1993,Ago
607,1993-08-30,31.38,14.65,54.38,1.62,19.75,1993,Ago
608,1993-08-31,32.52,16.5,54.31,1.16,19.34,1993,Ago
609,1993-09-01,31.59,16.6,69.25,1.84,18.9,1993,Set
610,1993-09-02,32.53,15.87,63.25,1.78,19.32,1993,Set
611,1993-09-03,25.49,15.41,75.44,2.95,17.56,1993,Set
612,1993-09-04,27.34,12.01,71.38,2.91,18.12,1993,Set
613,1993-09-05,30.73,13.5,66.19,1.61,21.12,1993,Set
614,1993-09-06,33.1,15.79,60.12,1.38,20.61,1993,Set
615,1993-09-07,32.9,16.18,61.12,1.66,12.2,1993,Set
616,1993-09-08,26.32,19.08,77.12,0.95,4.03,1993,Set
617,1993-09-09,29.94,14.81,72.62,1.95,19.37,1993,Set
618,1993-09-10,25.48,14.37,76.25,2.77,17.25,1993,Set
619,1993-09-11,22.62,12.34,79.0,2.67,4.08,1993,Set
620,1993-09-12,25.15,11.2,71.69,3.58,20.25,1993,Set
621,1993-09-13,26.31,11.99,72.56,2.34,22.06,1993,Set
622,1993-09-14,28.04,12.13,69.81,2.18,15.83,1993,Set
623,1993-09-15,20.72,14.82,82.19,2.16,8.12,1993,Set
624,1993-09-16,24.95,15.27,79.0,1.42,15.09,1993,Set
625,1993-09-17,27.28,11.62,68.75,1.55,22.37,1993,Set
626,1993-09-18,28.69,12.23,68.25,1.38,23.31,1993,Set
627,1993-09-19,32.09,14.84,55.5,1.29,18.84,1993,Set
628,1993-09-20,33.23,17.06,60.06,1.37,13.06,1993,Set
629,1993-09-21,31.39,20.05,68.62,1.21,6.11,1993,Set
630,1993-09-22,28.12,13.99,80.06,2.73,20.11,1993,Set
631,1993-09-23,29.9,15.37,82.12,1.55,10.63,1993,Set
632,1993-09-24,28.19,18.88,88.0,1.05,7.62,1993,Set
633,1993-09-25,24.56,14.76,81.06,4.05,14.04,1993,Set
634,1993-09-26,25.99,13.92,80.12,1.91,16.41,1993,Set
635,1993-09-27,25.23,18.05,86.5,1.92,9.29,1993,Set
636,1993-09-28,26.22,14.91,78.31,1.55,23.79,1993,Set
637,1993-09-29,28.23,14.01,76.81,1.38,16.9,1993,Set
638,1993-09-30,30.45,17.16,71.38,1.59,21.51,1993,Set
639,1993-10-01,30.07,18.08,75.62,1.19,15.45,1993,Out
640,1993-10-02,31.77,17.9,72.75,1.03,23.35,1993,Out
641,1993-10-03,32.5,18.42,70.25,0.91,24.7,1993,Out
642,1993-10-04,32.17,19.33,74.06,1.16,23.52,1993,Out
643,1993-10-05,29.73,17.42,78.94,1.47,9.56,1993,Out
644,1993-10-06,24.18,11.02,73.12,3.77,19.79,1993,Out
645,1993-10-07,23.8,8.17,69.56,3.33,26.0,1993,Out
646,1993-10-08,27.36,11.44,69.69,2.26,27.25,1993,Out
647,1993-10-09,29.67,12.37,64.12,1.82,26.68,1993,Out
648,1993-10-10,31.22,13.88,57.06,1.62,25.86,1993,Out
649,1993-10-11,32.1,16.07,57.0,1.33,24.8,1993,Out
650,1993-10-12,32.98,16.76,56.25,1.54,24.62,1993,Out
651,1993-10-13,33.36,16.76,54.94,1.63,20.77,1993,Out
652,1993-10-14,32.48,17.85,60.06,1.89,21.02,1993,Out
653,1993-10-15,28.44,19.01,74.38,1.75,15.61,1993,Out
654,1993-10-16,26.42,18.84,81.81,1.59,16.58,1993,Out
655,1993-10-17,29.0,17.48,74.31,2.06,15.79,1993,Out
656,1993-10-18,30.55,16.83,70.31,0.82,17.78,1993,Out
657,1993-10-19,29.53,17.8,73.25,1.11,23.67,1993,Out
658,1993-10-20,31.15,17.87,71.44,1.17,23.59,1993,Out
659,1993-10-21,31.32,19.28,70.75,0.86,27.82,1993,Out
660,1993-10-22,30.25,20.06,71.44,1.1,24.69,1993,Out
661,1993-10-23,29.73,22.06,73.38,1.26,14.08,1993,Out
662,1993-10-24,26.48,18.44,82.94,1.87,14.69,1993,Out
663,1993-10-25,27.49,17.01,82.88,1.5,9.39,1993,Out
664,1993-10-26,28.24,17.51,78.69,1.66,14.81,1993,Out
665,1993-10-27,26.92,15.43,72.12,3.95,25.47,1993,Out
666,1993-10-28,28.91,14.06,71.38,2.66,27.0,1993,Out
667,1993-10-29,31.05,16.68,67.38,1.94,27.8,1993,Out
668,1993-10-30,32.23,17.03,63.88,1.71,26.31,1993,Out
669,1993-10-31,32.81,17.08,58.81,1.6,26.39,1993,Out
670,1993-11-01,33.69,19.19,63.12,1.77,25.23,1993,Nov
671,1993-11-02,30.44,18.4,71.56,2.1,25.24,1993,Nov
672,1993-11-03,30.91,16.69,66.06,2.43,29.05,1993,Nov
673,1993-11-04,32.25,15.74,65.69,1.72,26.59,1993,Nov
674,1993-11-05,34.52,19.71,60.75,2.28,26.77,1993,Nov
675,1993-11-06,31.75,20.26,68.38,2.46,22.82,1993,Nov
676,1993-11-07,29.19,21.26,81.44,1.78,14.46,1993,Nov
677,1993-11-08,30.37,17.92,74.25,2.09,23.62,1993,Nov
678,1993-11-09,32.02,16.0,69.25,2.52,27.53,1993,Nov
679,1993-11-10,31.48,18.48,69.75,2.09,25.57,1993,Nov
680,1993-11-11,32.66,17.74,62.94,2.07,29.55,1993,Nov
681,1993-11-12,32.65,18.54,59.25,2.27,29.25,1993,Nov
682,1993-11-13,33.67,19.33,51.81,2.06,28.18,1993,Nov
683,1993-11-14,34.4,17.85,46.69,1.34,29.87,1993,Nov
684,1993-11-15,36.06,20.39,51.0,1.27,28.35,1993,Nov
685,1993-11-16,35.01,20.55,57.25,1.88,25.84,1993,Nov
686,1993-11-17,34.24,20.01,64.0,1.8,23.53,1993,Nov
687,1993-11-18,29.49,20.84,74.69,1.42,22.46,1993,Nov
688,1993-11-19,34.23,19.31,62.62,1.62,23.79,1993,Nov
689,1993-11-20,33.73,18.47,62.12,2.78,25.11,1993,Nov
690,1993-11-21,32.97,16.08,62.5,2.26,22.2,1993,Nov
691,1993-11-22,32.2,18.99,68.56,2.28,24.7,1993,Nov
692,1993-11-23,32.01,21.01,69.69,1.55,26.63,1993,Nov
693,1993-11-24,30.95,21.01,69.69,1.45,24.85,1993,Nov
694,1993-11-25,28.45,20.58,77.44,1.18,16.34,1993,Nov
695,1993-11-26,28.3,19.59,80.19,1.57,21.04,1993,Nov
696,1993-11-27,30.68,19.94,74.38,2.04,22.22,1993,Nov
697,1993-11-28,31.62,18.26,61.06,2.21,28.72,1993,Nov
698,1993-11-29,33.17,14.96,54.75,1.54,31.99,1993,Nov
699,1993-11-30,35.53,15.78,54.88,1.45,30.46,1993,Nov
700,1993-12-01,29.07,21.54,73.06,1.49,22.87,1993,Dez
701,1993-12-02,33.74,20.49,69.56,1.19,26.68,1993,Dez
702,1993-12-03,34.01,20.98,69.88,1.5,22.27,1993,Dez
703,1993-12-04,32.0,21.4,73.31,1.82,26.17,1993,Dez
704,1993-12-05,32.3,19.2,68.44,1.27,25.51,1993,Dez
705,1993-12-06,31.62,21.03,67.12,1.2,23.0,1993,Dez
706,1993-12-07,30.76,20.39,72.62,1.34,24.91,1993,Dez
707,1993-12-08,32.13,20.91,72.81,1.03,24.94,1993,Dez
708,1993-12-09,30.85,20.98,78.06,1.41,26.7,1993,Dez
709,1993-12-10,29.94,20.15,80.06,1.36,12.9,1993,Dez
710,1993-12-11,29.51,19.84,78.75,1.21,11.6,1993,Dez
711,1993-12-12,29.38,18.36,74.44,1.48,24.52,1993,Dez
712,1993-12-13,32.65,19.04,67.25,1.51,26.94,1993,Dez
713,1993-12-14,33.5,19.52,65.69,1.64,26.41,1993,Dez
714,1993-12-15,32.07,20.73,75.81,2.38,25.87,1993,Dez
715,1993-12-16,27.14,21.81,85.69,2.69,23.53,1993,Dez
716,1993-12-17,25.67,18.91,86.44,1.96,14.25,1993,Dez
717,1993-12-18,30.55,17.25,71.44,2.13,24.97,1993,Dez
718,1993-12-19,31.87,17.64,70.56,1.11,12.12,1993,Dez
719,1993-12-20,31.48,20.26,71.0,1.35,15.37,1993,Dez
720,1993-12-21,27.76,15.68,70.69,4.16,27.32,1993,Dez
721,1993-12-22,29.73,14.15,68.38,3.12,20.13,1993,Dez
722,1993-12-23,28.4,16.78,71.69,2.52,14.69,1993,Dez
723,1993-12-24,22.18,17.37,86.06,1.87,3.85,1993,Dez
724,1993-12-25,23.55,16.76,85.44,2.05,7.33,1993,Dez
725,1993-12-26,26.13,16.65,80.0,1.55,21.19,1993,Dez
726,1993-12-27,29.05,18.15,79.88,1.89,23.79,1993,Dez
727,1993-12-28,27.14,20.57,87.88,2.62,18.33,1993,Dez
728,1993-12-29,25.16,20.67,88.19,2.3,15.67,1993,Dez
729,1993-12-30,29.2,16.22,82.31,2.02,19.54,1993,Dez
730,1993-12-31,29.15,14.43,76.0,1.92,17.12,1993,Dez
731,1994-01-01,28.31,16.25,74.25,1.22,8.53,1994,Jan
732,1994-01-02,29.46,17.33,67.44,0.74,20.44,1994,Jan
733,1994-01-03,29.38,17.49,78.12,1.52,6.99,1994,Jan
734,1994-01-04,28.32,17.55,75.88,3.0,16.56,1994,Jan
735,1994-01-05,28.98,16.9,73.56,3.14,14.85,1994,Jan
736,1994-01-06,27.32,16.95,79.0,2.63,23.56,1994,Jan
737,1994-01-07,29.19,19.11,82.19,2.3,14.1,1994,Jan
738,1994-01-08,25.72,20.69,90.75,1.98,24.6,1994,Jan
739,1994-01-09,27.37,20.42,87.94,2.67,11.8,1994,Jan
740,1994-01-10,27.43,15.71,73.56,1.7,23.13,1994,Jan
741,1994-01-11,28.6,13.51,69.38,0.84,25.4,1994,Jan
742,1994-01-12,27.98,16.55,79.75,1.77,11.3,1994,Jan
743,1994-01-13,24.62,18.15,85.94,1.3,20.96,1994,Jan
744,1994-01-14,24.08,17.62,85.0,1.16,6.99,1994,Jan
745,1994-01-15,27.72,16.01,77.94,0.88,20.97,1994,Jan
746,1994-01-16,29.12,17.26,73.75,1.21,24.51,1994,Jan
747,1994-01-17,31.14,17.31,67.12,0.6,28.7,1994,Jan
748,1994-01-18,31.54,19.08,73.94,0.95,28.75,1994,Jan
749,1994-01-19,28.23,20.94,82.94,1.62,20.57,1994,Jan
750,1994-01-20,26.83,20.73,87.56,1.65,15.51,1994,Jan
751,1994-01-21,28.97,20.12,84.88,1.62,23.51,1994,Jan
752,1994-01-22,29.55,19.84,84.56,1.59,23.28,1994,Jan
753,1994-01-23,29.85,18.48,80.88,2.62,14.88,1994,Jan
754,1994-01-24,26.33,19.37,88.44,2.43,21.12,1994,Jan
755,1994-01-25,28.58,19.13,85.81,1.5,15.33,1994,Jan
756,1994-01-26,27.0,20.79,90.25,1.62,18.66,1994,Jan
757,1994-01-27,27.28,19.93,90.0,1.71,15.4,1994,Jan
758,1994-01-28,28.19,18.43,83.62,1.03,22.03,1994,Jan
759,1994-01-29,30.01,19.59,80.69,1.07,24.24,1994,Jan
760,1994-01-30,28.76,20.83,82.69,1.27,24.57,1994,Jan
761,1994-01-31,29.27,19.75,75.62,1.16,25.95,1994,Jan
762,1994-02-01,29.01,20.14,79.75,1.09,28.24,1994,Fev
763,1994-02-02,30.96,20.24,76.69,0.8,28.81,1994,Fev
764,1994-02-03,29.48,21.71,77.62,0.97,28.81,1994,Fev
765,1994-02-04,30.41,20.04,76.75,0.99,29.64,1994,Fev
766,1994-02-05,30.24,20.89,79.69,0.55,25.51,1994,Fev
767,1994-02-06,27.42,20.39,85.38,2.74,24.49,1994,Fev
768,1994-02-07,28.51,19.81,81.0,2.5,18.36,1994,Fev
769,1994-02-08,29.76,19.53,77.38,1.33,27.11,1994,Fev
770,1994-02-09,28.88,19.45,82.44,1.09,27.24,1994,Fev
771,1994-02-10,30.53,19.23,75.06,1.04,23.28,1994,Fev
772,1994-02-11,30.45,19.96,78.56,0.98,25.03,1994,Fev
773,1994-02-12,27.15,20.35,85.12,1.1,20.49,1994,Fev
774,1994-02-13,28.27,20.93,83.88,0.62,19.16,1994,Fev
775,1994-02-14,29.05,20.18,80.0,0.83,25.6,1994,Fev
776,1994-02-15,28.15,20.89,84.56,0.87,24.87,1994,Fev
777,1994-02-16,30.24,19.23,80.44,1.07,22.98,1994,Fev
